card_id,customer_id,card_type,credit_limit,used_amount,available_limit,reward_points,annual_fee,status
CC403291,C103291,FuelCard,44900.0,17083.03,27816.97,1562,0,Active
CC404595,C104595,CashbackCard,77300.0,28646.51,48653.49,716,499,Active
CC402577,C102577,SmartCard,107500.0,9541.34,97958.66,18506,499,Active
CC402954,C102954,FuelCard,50600.0,29429.6,21170.4,2232,499,Active
CC401206,C101206,TravelCard,63200.0,38659.04,24540.96,18329,999,Active
CC403333,C103333,FuelCard,190700.0,88885.27,101814.73,2687,999,Active
CC403569,C103569,TravelCard,62900.0,9236.08,53663.92,13168,499,Active
CC405880,C105880,TravelCard,121900.0,40227.24,81672.76,2,999,Active
CC403208,C103208,CashbackCard,166100.0,102186.63,63913.37,12197,2999,Active
CC403949,C103949,SmartCard,292700.0,215193.26,77506.74,6382,2999,Active
CC403822,C103822,TravelCard,150200.0,94085.44,56114.56,100,999,Active
CC407856,C107856,SmartCard,91500.0,15715.8,75784.2,13678,999,Active
CC409932,C109932,CashbackCard,74800.0,5899.95,68900.05,13234,0,Active
CC409293,C109293,CashbackCard,71200.0,17797.5,53402.5,5315,0,Active
CC404808,C104808,FuelCard,228100.0,154330.72,73769.28,8259,999,Active
CC401725,C101725,StudentCard,392000.0,250519.72,141480.28,11230,499,Active
CC402909,C102909,TravelCard,132000.0,92363.81,39636.19,6697,0,Active
CC407137,C107137,StudentCard,158100.0,120780.88,37319.12,15992,2999,Active
CC402230,C102230,FuelCard,136900.0,18211.92,118688.08,15366,0,Active
CC407886,C107886,FuelCard,123300.0,23723.11,99576.89,6467,499,Active
CC401654,C101654,CashbackCard,111300.0,76767.46,34532.54,6977,499,Active
CC403862,C103862,FuelCard,42400.0,27611.11,14788.89,17947,499,Active
CC405025,C105025,TravelCard,282900.0,134717.79,148182.21,3184,0,Active
CC407643,C107643,StudentCard,262200.0,148004.18,114195.82,326,0,Active
CC409662,C109662,StudentCard,135600.0,83125.93,52474.07,653,499,Active
CC400523,C100523,TravelCard,399600.0,295862.99,103737.01,19485,999,Active
CC400683,C100683,CashbackCard,121700.0,86865.11,34834.89,15987,499,Active
CC402886,C102886,SmartCard,247400.0,21624.13,225775.87,1409,2999,Active
CC406991,C106991,SmartCard,250800.0,168806.37,81993.63,1568,999,Active
CC406114,C106114,StudentCard,387400.0,189820.72,197579.28,1175,999,Active
CC408672,C108672,TravelCard,257900.0,91094.41,166805.59,10432,499,Active
CC401647,C101647,PremiumCard,201200.0,97246.54,103953.46,17361,0,Active
CC408802,C108802,FuelCard,148600.0,47285.55,101314.45,8670,999,Active
CC400763,C100763,FuelCard,48200.0,14510.55,33689.45,4342,0,Active
CC407149,C107149,FuelCard,146500.0,48452.13,98047.87,1424,2999,Active
CC407650,C107650,CashbackCard,146100.0,112173.14,33926.86,8278,999,Active
CC401482,C101482,SmartCard,50100.0,8320.99,41779.01,7327,2999,Active
CC406775,C106775,StudentCard,286200.0,57386.28,228813.72,6644,2999,Active
CC407172,C107172,PremiumCard,141400.0,80585.86,60814.14,3120,0,Active
CC408349,C108349,CashbackCard,521700.0,16021.26,505678.74,6121,2999,Active
CC400905,C100905,StudentCard,51600.0,22707.76,28892.24,7909,499,Active
CC400228,C100228,FuelCard,226800.0,146332.95,80467.05,15678,499,Active
CC402629,C102629,CashbackCard,109400.0,63538.75,45861.25,19980,2999,Active
CC407416,C107416,TravelCard,65400.0,5435.32,59964.68,3598,0,Active
CC402761,C102761,TravelCard,79000.0,26046.84,52953.16,16910,0,Active
CC405996,C105996,PremiumCard,230500.0,88910.86,141589.14,17771,999,Active
CC407562,C107562,SmartCard,207400.0,165292.99,42107.01,10818,499,Active
CC403425,C103425,CashbackCard,331900.0,101042.52,230857.48,10447,999,Active
CC408634,C108634,TravelCard,171500.0,49907.26,121592.74,3059,2999,Active
CC408340,C108340,CashbackCard,182200.0,125044.52,57155.48,15065,499,Active
CC401309,C101309,FuelCard,407500.0,231516.95,175983.05,17777,999,Active
CC406467,C106467,TravelCard,182800.0,57582.28,125217.72,265,499,Active
CC400063,C100063,TravelCard,241600.0,16464.67,225135.33,11417,499,Active
CC400713,C100713,FuelCard,156800.0,77492.46,79307.54,14192,2999,Active
CC406516,C106516,FuelCard,24600.0,2777.56,21822.44,1238,999,Active
CC405959,C105959,CashbackCard,115300.0,51181.53,64118.47,3639,2999,Active
CC401827,C101827,StudentCard,49800.0,12848.99,36951.01,16840,2999,Active
CC402209,C102209,TravelCard,69800.0,51824.63,17975.37,8202,0,Active
CC405075,C105075,SmartCard,348800.0,14989.25,333810.75,1062,999,Active
CC403866,C103866,SmartCard,110000.0,34178.54,75821.46,3076,499,Active
CC407363,C107363,PremiumCard,162600.0,47713.71,114886.29,867,0,Active
CC408142,C108142,TravelCard,236200.0,126135.43,110064.57,8506,0,Active
CC401013,C101013,FuelCard,169900.0,75527.58,94372.42,19170,0,Active
CC407079,C107079,FuelCard,177200.0,104045.85,73154.15,12099,499,Active
CC406184,C106184,TravelCard,250300.0,157710.57,92589.43,14206,0,Active
CC406419,C106419,TravelCard,40900.0,31819.57,9080.43,13864,2999,Active
CC405019,C105019,TravelCard,406200.0,50095.62,356104.38,12609,499,Active
CC401775,C101775,CashbackCard,144200.0,74025.33,70174.67,16591,2999,Active
CC406069,C106069,FuelCard,133600.0,79913.63,53686.37,10035,2999,Active
CC407325,C107325,SmartCard,117800.0,30177.86,87622.14,7807,999,Active
CC408008,C108008,PremiumCard,134600.0,57461.07,77138.93,7553,999,Active
CC403553,C103553,FuelCard,276000.0,57701.61,218298.39,4177,999,Active
CC406409,C106409,TravelCard,397300.0,115361.87,281938.13,16053,2999,Active
CC408245,C108245,FuelCard,37300.0,3939.9,33360.1,9838,999,Active
CC407288,C107288,StudentCard,28200.0,11617.79,16582.21,993,0,Active
CC407733,C107733,PremiumCard,53200.0,41043.01,12156.99,19214,499,Active
CC400741,C100741,StudentCard,283300.0,182804.45,100495.55,1782,2999,Active
CC402455,C102455,StudentCard,207200.0,80304.4,126895.6,9455,999,Active
CC400734,C100734,SmartCard,92200.0,7221.36,84978.64,12761,2999,Active
CC409481,C109481,CashbackCard,213500.0,88291.51,125208.49,17132,0,Active
CC404970,C104970,CashbackCard,233700.0,132344.15,101355.85,13525,2999,Active
CC400696,C100696,SmartCard,123500.0,30350.58,93149.42,7939,999,Active
CC407937,C107937,TravelCard,335000.0,22585.61,312414.39,10179,499,Active
CC406211,C106211,FuelCard,164800.0,492.09,164307.91,18004,999,Active
CC404103,C104103,CashbackCard,200900.0,65186.46,135713.54,17148,0,Active
CC402833,C102833,PremiumCard,378300.0,178981.56,199318.44,15864,499,Active
CC403840,C103840,FuelCard,169300.0,41043.02,128256.98,13731,499,Active
CC407086,C107086,TravelCard,87500.0,25367.43,62132.57,1464,0,Active
CC401143,C101143,SmartCard,287600.0,127684.91,159915.09,14871,499,Active
CC407891,C107891,CashbackCard,151600.0,72908.2,78691.8,5680,0,Active
CC406301,C106301,PremiumCard,84900.0,5593.41,79306.59,2334,2999,Active
CC406868,C106868,CashbackCard,263400.0,80668.42,182731.58,1555,2999,Active
CC403296,C103296,FuelCard,220900.0,39189.84,181710.16,3255,499,Active
CC409493,C109493,SmartCard,90500.0,67514.05,22985.95,6911,999,Active
CC406483,C106483,PremiumCard,215600.0,46060.96,169539.04,18501,999,Active
CC408084,C108084,TravelCard,343800.0,63812.49,279987.51,17211,0,Active
CC406874,C106874,StudentCard,105800.0,33055.94,72744.06,3459,999,Active
CC403734,C103734,TravelCard,179300.0,120641.55,58658.45,9527,999,Active
CC405892,C105892,TravelCard,25400.0,8140.12,17259.88,9642,999,Active
CC405997,C105997,FuelCard,143400.0,53141.06,90258.94,2368,999,Active
CC405338,C105338,PremiumCard,147600.0,19555.18,128044.82,9711,999,Active
CC404433,C104433,CashbackCard,99100.0,29396.3,69703.7,18821,999,Active
CC404041,C104041,TravelCard,206400.0,116886.64,89513.36,18332,999,Active
CC405088,C105088,StudentCard,173700.0,69392.15,104307.85,13293,2999,Active
CC400172,C100172,TravelCard,73700.0,48663.86,25036.14,12899,499,Active
CC404165,C104165,TravelCard,234800.0,124521.61,110278.39,12287,2999,Active
CC407952,C107952,SmartCard,350200.0,242409.73,107790.27,16926,499,Active
CC408748,C108748,FuelCard,250400.0,101620.64,148779.36,8612,499,Active
CC400609,C100609,TravelCard,450700.0,245620.25,205079.75,8340,2999,Active
CC408708,C108708,StudentCard,31200.0,22259.35,8940.65,17269,0,Active
CC408474,C108474,StudentCard,164000.0,102176.69,61823.31,7914,0,Active
CC405269,C105269,CashbackCard,451500.0,194532.93,256967.07,8393,499,Active
CC401733,C101733,TravelCard,149300.0,114353.37,34946.63,11266,0,Active
CC406016,C106016,CashbackCard,373300.0,154543.78,218756.22,6015,999,Active
CC404355,C104355,StudentCard,83500.0,23207.96,60292.04,12350,499,Active
CC403694,C103694,CashbackCard,279000.0,71010.37,207989.63,18505,2999,Active
CC408680,C108680,SmartCard,236600.0,99409.43,137190.57,1986,0,Active
CC402181,C102181,CashbackCard,360300.0,50865.58,309434.42,3241,0,Active
CC405744,C105744,StudentCard,62600.0,18018.91,44581.09,4792,999,Active
CC400842,C100842,CashbackCard,261000.0,125314.63,135685.37,6721,999,Active
CC403120,C103120,StudentCard,125600.0,7661.92,117938.08,6965,499,Active
CC409443,C109443,SmartCard,148600.0,9630.81,138969.19,10489,2999,Active
CC407316,C107316,TravelCard,225700.0,60806.34,164893.66,16082,0,Active
CC407427,C107427,StudentCard,29700.0,887.43,28812.57,15774,999,Active
CC408964,C108964,CashbackCard,187700.0,81782.82,105917.18,12447,499,Active
CC408532,C108532,CashbackCard,99300.0,75927.38,23372.62,9087,2999,Active
CC404205,C104205,PremiumCard,218000.0,83375.18,134624.82,18845,0,Active
CC408375,C108375,StudentCard,32300.0,8118.99,24181.01,716,999,Active
CC408396,C108396,SmartCard,90700.0,32629.97,58070.03,2238,0,Active
CC405994,C105994,StudentCard,97400.0,60466.07,36933.93,1779,0,Active
CC401745,C101745,StudentCard,316600.0,211789.01,104810.99,14266,499,Active
CC403270,C103270,PremiumCard,356200.0,107380.69,248819.31,15093,999,Active
CC402511,C102511,PremiumCard,257900.0,24811.62,233088.38,17860,999,Active
CC408034,C108034,SmartCard,301900.0,188935.19,112964.81,8040,2999,Active
CC401994,C101994,FuelCard,144900.0,91784.95,53115.05,17645,499,Active
CC404191,C104191,TravelCard,164600.0,131292.98,33307.02,17393,2999,Active
CC403673,C103673,CashbackCard,357600.0,86890.36,270709.64,11773,499,Active
CC401382,C101382,PremiumCard,272300.0,33248.6,239051.4,2974,999,Active
CC408504,C108504,PremiumCard,98500.0,38476.85,60023.15,8864,499,Active
CC408593,C108593,TravelCard,187700.0,91964.68,95735.32,8196,499,Active
CC407724,C107724,TravelCard,258200.0,106921.81,151278.19,1043,2999,Active
CC401769,C101769,PremiumCard,117100.0,74524.08,42575.92,13981,0,Active
CC406336,C106336,CashbackCard,271800.0,210219.47,61580.53,19304,499,Active
CC403562,C103562,CashbackCard,33900.0,22708.02,11191.98,7375,499,Active
CC403513,C103513,FuelCard,169500.0,126030.48,43469.52,15568,999,Active
CC403454,C103454,TravelCard,193300.0,147204.48,46095.52,5327,0,Active
CC401857,C101857,SmartCard,143900.0,54003.15,89896.85,14605,499,Active
CC401207,C101207,TravelCard,131800.0,93487.26,38312.74,2349,0,Active
CC403770,C103770,StudentCard,100800.0,28333.48,72466.52,8951,2999,Active
CC407964,C107964,StudentCard,147500.0,26202.46,121297.54,6951,499,Active
CC403608,C103608,SmartCard,260400.0,143621.36,116778.64,10489,999,Active
CC405635,C105635,SmartCard,124300.0,90974.69,33325.31,14466,999,Active
CC402482,C102482,FuelCard,189200.0,15798.47,173401.53,7335,0,Active
CC402215,C102215,PremiumCard,144800.0,1485.26,143314.74,10969,2999,Active
CC404759,C104759,SmartCard,132700.0,100259.77,32440.23,9634,999,Active
CC400598,C100598,StudentCard,296200.0,119189.15,177010.85,2879,999,Active
CC407601,C107601,CashbackCard,28100.0,2182.82,25917.18,16232,999,Active
CC407968,C107968,StudentCard,202100.0,118575.05,83524.95,16840,2999,Active
CC404436,C104436,TravelCard,313200.0,92197.1,221002.9,5277,2999,Active
CC404366,C104366,PremiumCard,165600.0,114111.27,51488.73,13417,999,Active
CC406240,C106240,CashbackCard,170100.0,127697.99,42402.01,4001,0,Active
CC401157,C101157,TravelCard,121800.0,62971.35,58828.65,7195,0,Active
CC409940,C109940,StudentCard,90000.0,1336.47,88663.53,13501,2999,Active
CC407326,C107326,SmartCard,184200.0,94959.04,89240.96,7799,999,Active
CC404457,C104457,FuelCard,60200.0,5451.12,54748.88,17367,999,Active
CC402326,C102326,CashbackCard,85500.0,26024.94,59475.06,4296,999,Active
CC407999,C107999,FuelCard,154600.0,68109.88,86490.12,2217,999,Active
CC403740,C103740,FuelCard,130400.0,78765.32,51634.68,10235,499,Active
CC408449,C108449,SmartCard,288900.0,65843.29,223056.71,5360,499,Active
CC405336,C105336,SmartCard,398400.0,89889.97,308510.03,1604,0,Active
CC402893,C102893,PremiumCard,245500.0,35528.15,209971.85,19857,499,Active
CC408102,C108102,CashbackCard,139500.0,11148.99,128351.01,4099,499,Active
CC403452,C103452,SmartCard,106000.0,53052.73,52947.27,15289,499,Active
CC408863,C108863,StudentCard,293500.0,98680.82,194819.18,12092,499,Active
CC400263,C100263,SmartCard,84400.0,24246.14,60153.86,6493,499,Active
CC404134,C104134,PremiumCard,219300.0,112059.05,107240.95,1709,499,Active
CC405214,C105214,SmartCard,259000.0,129379.55,129620.45,2000,2999,Active
CC402796,C102796,SmartCard,242700.0,87418.42,155281.58,943,0,Active
CC400069,C100069,FuelCard,103000.0,63272.74,39727.26,7439,2999,Active
CC402385,C102385,FuelCard,132200.0,1927.24,130272.76,7871,499,Active
CC401355,C101355,TravelCard,54900.0,7551.38,47348.62,13180,0,Active
CC405855,C105855,PremiumCard,188100.0,45293.14,142806.86,9784,499,Active
CC403313,C103313,StudentCard,275900.0,12613.61,263286.39,3898,999,Active
CC402666,C102666,PremiumCard,166800.0,19296.3,147503.7,5480,499,Active
CC401116,C101116,FuelCard,206700.0,66013.3,140686.7,5872,999,Active
CC407184,C107184,SmartCard,232800.0,15344.21,217455.79,13509,2999,Active
CC404587,C104587,FuelCard,261900.0,45477.42,216422.58,4293,0,Active
CC400393,C100393,CashbackCard,101700.0,62957.13,38742.87,11643,2999,Active
CC401944,C101944,SmartCard,210000.0,121278.09,88721.91,14165,999,Active
CC402430,C102430,FuelCard,95900.0,65137.4,30762.6,2166,0,Active
CC406434,C106434,CashbackCard,182200.0,50255.32,131944.68,15724,2999,Active
CC406096,C106096,FuelCard,138800.0,56438.37,82361.63,13069,2999,Active
CC409654,C109654,TravelCard,251500.0,1912.99,249587.01,4473,2999,Active
CC408328,C108328,TravelCard,118000.0,72620.74,45379.26,16577,0,Active
CC400357,C100357,SmartCard,123000.0,92339.15,30660.85,8787,499,Active
CC407895,C107895,FuelCard,138300.0,90137.34,48162.66,1169,499,Active
CC403504,C103504,FuelCard,248200.0,141955.8,106244.2,17092,499,Active
CC400979,C100979,PremiumCard,299500.0,199838.62,99661.38,3960,499,Active
CC400247,C100247,FuelCard,117700.0,77044.2,40655.8,13684,0,Active
CC400381,C100381,StudentCard,235100.0,96687.91,138412.09,948,999,Active
CC402389,C102389,SmartCard,304200.0,220127.0,84073.0,7140,0,Active
CC403357,C103357,SmartCard,301600.0,240523.71,61076.29,19879,499,Active
CC408108,C108108,TravelCard,85300.0,47283.83,38016.17,5563,0,Active
CC406163,C106163,StudentCard,21800.0,6248.79,15551.21,11560,0,Active
CC403206,C103206,TravelCard,201400.0,111322.5,90077.5,507,999,Active
CC403280,C103280,SmartCard,143200.0,39338.49,103861.51,15531,2999,Active
CC403456,C103456,CashbackCard,185600.0,129166.69,56433.31,5643,2999,Active
CC402208,C102208,SmartCard,106700.0,30601.79,76098.21,8397,2999,Active
CC402883,C102883,CashbackCard,313700.0,188423.5,125276.5,68,499,Active
CC405351,C105351,SmartCard,168600.0,54684.34,113915.66,15193,999,Active
CC402342,C102342,PremiumCard,44300.0,10645.07,33654.93,9798,499,Active
CC404067,C104067,SmartCard,120400.0,19674.24,100725.76,8534,499,Active
CC404658,C104658,SmartCard,57900.0,30559.38,27340.62,6439,0,Active
CC401536,C101536,CashbackCard,228300.0,73915.01,154384.99,2499,999,Active
CC401286,C101286,FuelCard,135700.0,5439.99,130260.01,13761,499,Active
CC408704,C108704,CashbackCard,71700.0,24769.06,46930.94,11053,2999,Active
CC401434,C101434,FuelCard,303200.0,55563.82,247636.18,7933,499,Active
CC407428,C107428,SmartCard,120600.0,6363.3,114236.7,4963,0,Active
CC406650,C106650,TravelCard,339000.0,101802.57,237197.43,279,0,Active
CC404815,C104815,SmartCard,38400.0,5656.13,32743.87,5217,499,Active
CC401558,C101558,PremiumCard,73800.0,37289.71,36510.29,9736,999,Active
CC407619,C107619,StudentCard,224000.0,26386.57,197613.43,7348,0,Active
CC404473,C104473,PremiumCard,124300.0,9649.02,114650.98,6741,0,Active
CC408931,C108931,SmartCard,189300.0,140773.26,48526.74,9042,999,Active
CC402359,C102359,FuelCard,302800.0,201864.75,100935.25,6924,499,Active
CC401202,C101202,SmartCard,423700.0,87587.95,336112.05,18211,0,Active
CC402294,C102294,CashbackCard,331500.0,167579.29,163920.71,2264,499,Active
CC401797,C101797,SmartCard,165100.0,57584.53,107515.47,18443,499,Active
CC407198,C107198,StudentCard,203400.0,141198.21,62201.79,17739,999,Active
CC402928,C102928,CashbackCard,287200.0,60991.28,226208.72,11659,499,Active
CC401289,C101289,CashbackCard,28100.0,13345.38,14754.62,18217,499,Active
CC408659,C108659,FuelCard,250300.0,55236.11,195063.89,5919,0,Active
CC409516,C109516,FuelCard,198200.0,82932.16,115267.84,3453,2999,Active
CC406851,C106851,PremiumCard,371600.0,110939.41,260660.59,7244,2999,Active
CC402613,C102613,StudentCard,72000.0,19551.35,52448.65,12507,499,Active
CC401164,C101164,FuelCard,62600.0,37187.53,25412.47,13616,499,Active
CC409189,C109189,PremiumCard,172600.0,38264.11,134335.89,2782,2999,Active
CC407367,C107367,CashbackCard,134400.0,106117.39,28282.61,5654,2999,Active
CC407506,C107506,StudentCard,238900.0,155337.95,83562.05,19909,999,Active
CC408457,C108457,SmartCard,135100.0,81104.41,53995.59,16942,499,Active
CC400439,C100439,FuelCard,82700.0,64283.81,18416.19,19176,999,Active
CC406739,C106739,CashbackCard,524400.0,231860.84,292539.16,950,2999,Active
CC402949,C102949,StudentCard,42400.0,18202.44,24197.56,7575,499,Active
CC408891,C108891,TravelCard,39600.0,30065.08,9534.92,10286,2999,Active
CC407969,C107969,TravelCard,121300.0,6172.33,115127.67,17772,0,Active
CC402449,C102449,CashbackCard,105000.0,18661.93,86338.07,10934,2999,Active
CC403380,C103380,PremiumCard,202800.0,141732.16,61067.84,19115,999,Active
CC403393,C103393,FuelCard,165500.0,88350.63,77149.37,4721,2999,Active
CC406997,C106997,SmartCard,337100.0,201196.21,135903.79,7349,0,Active
CC401567,C101567,StudentCard,149600.0,77567.18,72032.82,10782,499,Active
CC402065,C102065,FuelCard,60600.0,23400.61,37199.39,9127,999,Active
CC402781,C102781,StudentCard,99300.0,9179.67,90120.33,7464,0,Active
CC400456,C100456,CashbackCard,85100.0,17678.27,67421.73,15147,0,Active
CC400893,C100893,SmartCard,202700.0,67006.58,135693.42,16090,999,Active
CC400837,C100837,TravelCard,50800.0,16207.84,34592.16,6717,0,Active
CC401446,C101446,TravelCard,248100.0,191852.73,56247.27,9600,999,Active
CC400985,C100985,TravelCard,82600.0,34594.33,48005.67,3378,0,Active
CC404261,C104261,PremiumCard,427200.0,218758.28,208441.72,13772,999,Active
CC406971,C106971,SmartCard,200700.0,80622.66,120077.34,15049,2999,Active
CC407220,C107220,PremiumCard,267200.0,96760.21,170439.79,10058,999,Active
CC407256,C107256,SmartCard,89200.0,48588.2,40611.8,13945,499,Active
CC407675,C107675,FuelCard,64600.0,26264.59,38335.41,210,499,Active
CC409309,C109309,PremiumCard,252100.0,132666.11,119433.89,15866,0,Active
CC408430,C108430,FuelCard,93600.0,29237.19,64362.81,12087,999,Active
CC406795,C106795,TravelCard,456200.0,212079.31,244120.69,2512,2999,Active
CC400096,C100096,FuelCard,100400.0,67229.73,33170.27,16162,999,Active
CC401349,C101349,PremiumCard,103200.0,29621.23,73578.77,13014,2999,Active
CC408302,C108302,StudentCard,120500.0,40837.74,79662.26,6794,499,Active
CC402201,C102201,TravelCard,66700.0,52686.55,14013.45,4124,2999,Active
CC408132,C108132,SmartCard,119200.0,18839.34,100360.66,6576,0,Active
CC405195,C105195,PremiumCard,39000.0,27079.7,11920.3,14880,0,Active
CC401584,C101584,TravelCard,142600.0,85928.78,56671.22,16151,2999,Active
CC400502,C100502,StudentCard,256100.0,155185.85,100914.15,17869,2999,Active
CC406567,C106567,FuelCard,444900.0,88142.09,356757.91,6186,2999,Active
CC404126,C104126,SmartCard,323800.0,70308.8,253491.2,19425,999,Active
CC408345,C108345,FuelCard,157200.0,92657.52,64542.48,12259,999,Active
CC406734,C106734,SmartCard,169900.0,83619.87,86280.13,6578,0,Active
CC408940,C108940,CashbackCard,129700.0,80000.5,49699.5,19223,499,Active
CC409153,C109153,FuelCard,117200.0,85133.35,32066.65,17793,2999,Active
CC406272,C106272,CashbackCard,242000.0,181614.21,60385.79,17157,999,Active
CC408555,C108555,CashbackCard,71100.0,7860.37,63239.63,14169,0,Active
CC404836,C104836,SmartCard,285800.0,131558.83,154241.17,1561,999,Active
CC409311,C109311,FuelCard,206200.0,50360.22,155839.78,15110,2999,Active
CC405586,C105586,CashbackCard,135900.0,88111.28,47788.72,14193,999,Active
CC409587,C109587,SmartCard,201300.0,72175.82,129124.18,19459,999,Active
CC408661,C108661,PremiumCard,123900.0,65849.84,58050.16,12173,2999,Active
CC407532,C107532,StudentCard,131900.0,12390.51,119509.49,824,2999,Active
CC405211,C105211,FuelCard,245000.0,20443.68,224556.32,14978,499,Active
CC401785,C101785,FuelCard,255600.0,57818.87,197781.13,10735,2999,Active
CC404129,C104129,PremiumCard,149300.0,24071.39,125228.61,10048,999,Active
CC405464,C105464,FuelCard,90200.0,23854.8,66345.2,7034,999,Active
CC400310,C100310,CashbackCard,193300.0,21788.25,171511.75,5130,499,Active
CC402088,C102088,StudentCard,145500.0,23027.96,122472.04,11524,2999,Active
CC403213,C103213,SmartCard,297400.0,77238.88,220161.12,18688,999,Active
CC404211,C104211,FuelCard,176000.0,108776.66,67223.34,13290,499,Active
CC403093,C103093,CashbackCard,41200.0,12175.06,29024.94,13218,499,Active
CC408031,C108031,SmartCard,194000.0,129673.15,64326.85,3092,2999,Active
CC403290,C103290,StudentCard,199800.0,30589.72,169210.28,3130,999,Active
CC405475,C105475,PremiumCard,192800.0,29154.63,163645.37,613,999,Active
CC408443,C108443,StudentCard,111700.0,69991.24,41708.76,11890,999,Active
CC400139,C100139,PremiumCard,167500.0,49750.99,117749.01,3588,999,Active
CC401736,C101736,CashbackCard,124800.0,99487.25,25312.75,11801,999,Active
CC408568,C108568,SmartCard,173100.0,55285.47,117814.53,8691,999,Active
CC409312,C109312,PremiumCard,162600.0,73149.72,89450.28,1331,999,Active
CC409077,C109077,TravelCard,49400.0,34959.3,14440.7,10489,999,Active
CC407575,C107575,FuelCard,117200.0,6831.84,110368.16,7139,2999,Active
CC404084,C104084,StudentCard,178400.0,133987.7,44412.3,6460,2999,Active
CC404753,C104753,TravelCard,246600.0,67434.8,179165.2,14148,499,Active
CC400209,C100209,SmartCard,122900.0,95608.02,27291.98,7382,499,Active
CC405447,C105447,PremiumCard,216200.0,133637.89,82562.11,5889,2999,Active
CC403238,C103238,TravelCard,357900.0,43166.52,314733.48,11467,0,Active
CC405658,C105658,PremiumCard,186200.0,114809.37,71390.63,5736,0,Active
CC408094,C108094,StudentCard,245900.0,160137.03,85762.97,778,499,Active
CC401161,C101161,SmartCard,92600.0,55366.72,37233.28,8979,999,Active
CC401703,C101703,SmartCard,159300.0,64658.6,94641.4,17394,499,Active
CC403321,C103321,PremiumCard,114700.0,1780.77,112919.23,7230,999,Active
CC403995,C103995,FuelCard,69300.0,50948.09,18351.91,6416,2999,Active
CC401974,C101974,SmartCard,80900.0,47885.44,33014.56,16753,999,Active
CC400736,C100736,SmartCard,262700.0,42499.58,220200.42,10446,999,Active
CC409067,C109067,CashbackCard,173700.0,85179.45,88520.55,3411,2999,Active
CC404634,C104634,PremiumCard,311300.0,103095.68,208204.32,6053,999,Active
CC409118,C109118,PremiumCard,189100.0,25635.4,163464.6,7558,499,Active
CC406562,C106562,TravelCard,342400.0,129027.59,213372.41,15705,999,Active
CC405916,C105916,FuelCard,156900.0,95654.3,61245.7,8941,499,Active
CC405059,C105059,FuelCard,153600.0,106357.28,47242.72,3926,499,Active
CC407591,C107591,PremiumCard,70800.0,36492.64,34307.36,7863,499,Active
CC408492,C108492,SmartCard,214400.0,28250.36,186149.64,9569,0,Active
CC401651,C101651,SmartCard,96800.0,32722.16,64077.84,15065,0,Active
CC401240,C101240,CashbackCard,86400.0,68969.25,17430.75,17089,499,Active
CC400370,C100370,SmartCard,101600.0,6618.86,94981.14,18120,0,Active
CC401107,C101107,TravelCard,365400.0,103593.83,261806.17,17366,499,Active
CC409429,C109429,TravelCard,351600.0,98245.75,253354.25,17803,0,Active
CC400473,C100473,StudentCard,255600.0,169643.37,85956.63,728,999,Active
CC400395,C100395,CashbackCard,356000.0,209974.73,146025.27,6650,2999,Active
CC407960,C107960,StudentCard,27400.0,10255.93,17144.07,13317,2999,Active
CC404862,C104862,CashbackCard,129000.0,70331.22,58668.78,6438,0,Active
CC406634,C106634,SmartCard,222300.0,114282.32,108017.68,16058,999,Active
CC401484,C101484,SmartCard,25900.0,14553.23,11346.77,14570,2999,Active
CC408307,C108307,TravelCard,94500.0,15940.27,78559.73,3122,0,Active
CC407214,C107214,FuelCard,149700.0,114941.21,34758.79,13552,2999,Active
CC402477,C102477,CashbackCard,160700.0,105460.36,55239.64,497,999,Active
CC404061,C104061,TravelCard,28700.0,20566.21,8133.79,191,999,Active
CC409315,C109315,PremiumCard,246300.0,169491.53,76808.47,13632,2999,Active
CC401985,C101985,StudentCard,186900.0,57140.21,129759.79,2194,2999,Active
CC408523,C108523,SmartCard,298300.0,113114.41,185185.59,18743,499,Active
CC404567,C104567,TravelCard,262800.0,205229.95,57570.05,3658,0,Active
CC405167,C105167,CashbackCard,197900.0,496.92,197403.08,1278,499,Active
CC402967,C102967,StudentCard,107600.0,37963.65,69636.35,18113,2999,Active
CC400768,C100768,CashbackCard,111500.0,86867.66,24632.34,5449,999,Active
CC405770,C105770,StudentCard,156500.0,21784.25,134715.75,16450,0,Active
CC405042,C105042,CashbackCard,307100.0,86784.59,220315.41,19034,2999,Active
CC407765,C107765,PremiumCard,171100.0,83000.79,88099.21,18979,2999,Active
CC401039,C101039,FuelCard,183200.0,87479.25,95720.75,14342,0,Active
CC400778,C100778,FuelCard,131700.0,60381.85,71318.15,3093,499,Active
CC402804,C102804,PremiumCard,110700.0,47033.92,63666.08,12621,0,Active
CC400141,C100141,CashbackCard,99600.0,41061.71,58538.29,5193,0,Active
CC400125,C100125,SmartCard,151000.0,31567.66,119432.34,11464,999,Active
CC401917,C101917,PremiumCard,163600.0,109354.29,54245.71,3383,0,Active
CC409377,C109377,FuelCard,207800.0,51832.07,155967.93,19102,2999,Active
CC400427,C100427,SmartCard,200100.0,32339.93,167760.07,9089,2999,Active
CC408431,C108431,TravelCard,118900.0,45250.65,73649.35,5468,2999,Active
CC404938,C104938,SmartCard,120500.0,23317.8,97182.2,7274,499,Active
